 time            v(stimulus)     v(host)         v(line)         v(sense)
 7.19235279e-05  0.00000000e+00  0.00000000e+00  2.58907123e+00  3.29999998e+00
 7.19735279e-05  0.00000000e+00  0.00000000e+00  2.63659876e+00  3.30000001e+00
 7.20235279e-05  0.00000000e+00  0.00000000e+00  2.68309388e+00  3.29999999e+00
 7.20735279e-05  0.00000000e+00  0.00000000e+00  2.72857897e+00  3.30000000e+00
 7.21235279e-05  0.00000000e+00  0.00000000e+00  2.77307599e+00  3.30000000e+00
 7.21735279e-05  0.00000000e+00  0.00000000e+00  2.81660638e+00  3.30000000e+00
 7.22235279e-05  0.00000000e+00  0.00000000e+00  2.85919109e+00  3.30000000e+00
 7.22735279e-05  0.00000000e+00  0.00000000e+00  2.90085063e+00  3.30000000e+00
 7.23235279e-05  0.00000000e+00  0.00000000e+00  2.94160506e+00  3.30000000e+00
 7.23735279e-05  0.00000000e+00  0.00000000e+00  2.98147403e+00  3.30000000e+00
 7.24235279e-05  0.00000000e+00  0.00000000e+00  3.02047674e+00  3.30000000e+00
 7.24735279e-05  0.00000000e+00  0.00000000e+00  3.05863198e+00  3.30000000e+00
 7.25235279e-05  0.00000000e+00  0.00000000e+00  3.09595814e+00  3.30000000e+00
 7.25735279e-05  0.00000000e+00  0.00000000e+00  3.13247322e+00  3.30000000e+00
 7.26235279e-05  0.00000000e+00  0.00000000e+00  3.16819480e+00  3.30000000e+00
 7.26735279e-05  0.00000000e+00  0.00000000e+00  3.20314013e+00  3.30000000e+00
 7.27235279e-05  0.00000000e+00  0.00000000e+00  3.23732604e+00  3.30000000e+00
 7.27735279e-05  0.00000000e+00  0.00000000e+00  3.27076902e+00  3.30000000e+00
 7.28235279e-05  0.00000000e+00  0.00000000e+00  3.30348519e+00  3.30000000e+00
 7.28735279e-05  0.00000000e+00  0.00000000e+00  3.33549034e+00  3.30000000e+00
 7.29235279e-05  0.00000000e+00  0.00000000e+00  3.36679991e+00  3.30000000e+00
 7.29735279e-05  0.00000000e+00  0.00000000e+00  3.39742898e+00  3.30000000e+00
 7.30235279e-05  0.00000000e+00  0.00000000e+00  3.42739236e+00  3.30000000e+00
 7.30735279e-05  0.00000000e+00  0.00000000e+00  3.45670447e+00  3.30000000e+00
 7.31235279e-05  0.00000000e+00  0.00000000e+00  3.48537948e+00  3.30000000e+00
 7.31735279e-05  0.00000000e+00  0.00000000e+00  3.51343122e+00  3.30000000e+00
 7.32235279e-05  0.00000000e+00  0.00000000e+00  3.54087322e+00  3.30000000e+00
 7.32735279e-05  0.00000000e+00  0.00000000e+00  3.56771872e+00  3.30000000e+00
 7.33235279e-05  0.00000000e+00  0.00000000e+00  3.59398069e+00  3.30000000e+00
 7.33735279e-05  0.00000000e+00  0.00000000e+00  3.61967179e+00  3.30000000e+00
 7.34235279e-05  0.00000000e+00  0.00000000e+00  3.64480443e+00  3.30000000e+00
 7.34735279e-05  0.00000000e+00  0.00000000e+00  3.66939074e+00  3.30000000e+00
 7.35235279e-05  0.00000000e+00  0.00000000e+00  3.69344258e+00  3.30000000e+00
 7.35735279e-05  0.00000000e+00  0.00000000e+00  3.71697157e+00  3.30000000e+00
 7.36235279e-05  0.00000000e+00  0.00000000e+00  3.73998907e+00  3.30000000e+00
 7.36735279e-05  0.00000000e+00  0.00000000e+00  3.76250619e+00  3.30000000e+00
 7.37235279e-05  0.00000000e+00  0.00000000e+00  3.78453380e+00  3.30000000e+00
 7.37735279e-05  0.00000000e+00  0.00000000e+00  3.80608254e+00  3.30000000e+00
 7.38235279e-05  0.00000000e+00  0.00000000e+00  3.82716281e+00  3.30000000e+00
 7.38735279e-05  0.00000000e+00  0.00000000e+00  3.84778479e+00  3.30000000e+00
 7.39235279e-05  0.00000000e+00  0.00000000e+00  3.86795844e+00  3.30000000e+00
 7.39735279e-05  0.00000000e+00  0.00000000e+00  3.88769350e+00  3.30000000e+00
 7.40235279e-05  0.00000000e+00  0.00000000e+00  3.90699950e+00  3.30000000e+00
 7.40735279e-05  0.00000000e+00  0.00000000e+00  3.92588577e+00  3.30000000e+00
 7.41235279e-05  0.00000000e+00  0.00000000e+00  3.94436143e+00  3.30000000e+00
 7.41735279e-05  0.00000000e+00  0.00000000e+00  3.96243540e+00  3.30000000e+00
 7.42235279e-05  0.00000000e+00  0.00000000e+00  3.98011640e+00  3.30000000e+00
 7.42735279e-05  0.00000000e+00  0.00000000e+00  3.99741299e+00  3.30000000e+00
 7.43235279e-05  0.00000000e+00  0.00000000e+00  4.01433352e+00  3.30000000e+00
 7.43735279e-05  0.00000000e+00  0.00000000e+00  4.03088615e+00  3.30000000e+00
 7.44235279e-05  0.00000000e+00  0.00000000e+00  4.04707888e+00  3.30000000e+00
 7.44735279e-05  0.00000000e+00  0.00000000e+00  4.06291955e+00  3.30000000e+00
 7.45235279e-05  0.00000000e+00  0.00000000e+00  4.07841579e+00  3.30000000e+00
 7.45735279e-05  0.00000000e+00  0.00000000e+00  4.09357509e+00  3.30000000e+00
 7.46235279e-05  0.00000000e+00  0.00000000e+00  4.10840479e+00  3.30000000e+00
 7.46735279e-05  0.00000000e+00  0.00000000e+00  4.12291204e+00  3.30000000e+00
 7.47235279e-05  0.00000000e+00  0.00000000e+00  4.13710385e+00  3.30000000e+00
 7.47735279e-05  0.00000000e+00  0.00000000e+00  4.15098708e+00  3.30000000e+00
 7.48235279e-05  0.00000000e+00  0.00000000e+00  4.16456843e+00  3.30000000e+00
 7.48735279e-05  0.00000000e+00  0.00000000e+00  4.17785448e+00  3.30000000e+00
 7.49235279e-05  0.00000000e+00  0.00000000e+00  4.19085163e+00  3.30000000e+00
 7.49735279e-05  0.00000000e+00  0.00000000e+00  4.20356617e+00  3.30000000e+00
 7.50235279e-05  0.00000000e+00  0.00000000e+00  4.21600424e+00  3.30000000e+00
 7.50735279e-05  0.00000000e+00  0.00000000e+00  4.22817185e+00  3.30000000e+00
 7.51235279e-05  0.00000000e+00  0.00000000e+00  4.24007488e+00  3.30000000e+00
 7.51735279e-05  0.00000000e+00  0.00000000e+00  4.25171908e+00  3.30000000e+00
 7.52235279e-05  0.00000000e+00  0.00000000e+00  4.26311008e+00  3.30000000e+00
 7.52735279e-05  0.00000000e+00  0.00000000e+00  4.27425339e+00  3.30000000e+00
 7.53235279e-05  0.00000000e+00  0.00000000e+00  4.28515439e+00  3.30000000e+00
 7.53735279e-05  0.00000000e+00  0.00000000e+00  4.29581834e+00  3.30000000e+00
 7.54235279e-05  0.00000000e+00  0.00000000e+00  4.30625040e+00  3.30000000e+00
 7.54735279e-05  0.00000000e+00  0.00000000e+00  4.31645562e+00  3.30000000e+00
 7.55235279e-05  0.00000000e+00  0.00000000e+00  4.32643891e+00  3.30000000e+00
 7.55735279e-05  0.00000000e+00  0.00000000e+00  4.33620512e+00  3.30000000e+00
 7.56235279e-05  0.00000000e+00  0.00000000e+00  4.34575895e+00  3.30000000e+00
 7.56735279e-05  0.00000000e+00  0.00000000e+00  4.35510503e+00  3.30000000e+00
 7.57235279e-05  0.00000000e+00  0.00000000e+00  4.36424787e+00  3.30000000e+00
 7.57735279e-05  0.00000000e+00  0.00000000e+00  4.37319189e+00  3.30000000e+00
 7.58235279e-05  0.00000000e+00  0.00000000e+00  4.38194141e+00  3.30000000e+00
 7.58735279e-05  0.00000000e+00  0.00000000e+00  4.39050067e+00  3.30000000e+00
 7.59235279e-05  0.00000000e+00  0.00000000e+00  4.39887380e+00  3.30000000e+00
 7.59735279e-05  0.00000000e+00  0.00000000e+00  4.40706484e+00  3.30000000e+00
 7.60235279e-05  0.00000000e+00  0.00000000e+00  4.41507776e+00  3.30000000e+00
 7.60735279e-05  0.00000000e+00  0.00000000e+00  4.42291643e+00  3.30000000e+00
 7.61235279e-05  0.00000000e+00  0.00000000e+00  4.43058463e+00  3.30000000e+00
 7.61735279e-05  0.00000000e+00  0.00000000e+00  4.43808608e+00  3.30000000e+00
 7.62235279e-05  0.00000000e+00  0.00000000e+00  4.44542439e+00  3.30000000e+00
 7.62735279e-05  0.00000000e+00  0.00000000e+00  4.45260312e+00  3.30000000e+00
 7.63235279e-05  0.00000000e+00  0.00000000e+00  4.45962574e+00  3.30000000e+00
 7.63735279e-05  0.00000000e+00  0.00000000e+00  4.46649564e+00  3.30000000e+00
 7.64235279e-05  0.00000000e+00  0.00000000e+00  4.47321614e+00  3.30000000e+00
 7.64735279e-05  0.00000000e+00  0.00000000e+00  4.47979049e+00  3.30000000e+00
 7.65235279e-05  0.00000000e+00  0.00000000e+00  4.48622187e+00  3.30000000e+00
 7.65735279e-05  0.00000000e+00  0.00000000e+00  4.49251339e+00  3.30000000e+00
 7.66235279e-05  0.00000000e+00  0.00000000e+00  4.49866808e+00  3.30000000e+00
 7.66735279e-05  0.00000000e+00  0.00000000e+00  4.50468893e+00  3.30000000e+00
 7.67235279e-05  0.00000000e+00  0.00000000e+00  4.51057884e+00  3.30000000e+00
 7.67735279e-05  0.00000000e+00  0.00000000e+00  4.51634066e+00  3.30000000e+00
 7.68235279e-05  0.00000000e+00  0.00000000e+00  4.52197718e+00  3.30000000e+00
 7.68735279e-05  0.00000000e+00  0.00000000e+00  4.52749111e+00  3.30000000e+00
 7.69235279e-05  0.00000000e+00  0.00000000e+00  4.53288514e+00  3.30000000e+00
 7.69735279e-05  0.00000000e+00  0.00000000e+00  4.53816186e+00  3.30000000e+00
 7.70235279e-05  0.00000000e+00  0.00000000e+00  4.54332382e+00  3.30000000e+00
 7.70735279e-05  0.00000000e+00  0.00000000e+00  4.54837352e+00  3.30000000e+00
 7.71235279e-05  0.00000000e+00  0.00000000e+00  4.55331341e+00  3.30000000e+00
 7.71735279e-05  0.00000000e+00  0.00000000e+00  4.55814586e+00  3.30000000e+00
 7.72235279e-05  0.00000000e+00  0.00000000e+00  4.56287322e+00  3.30000000e+00
 7.72735279e-05  0.00000000e+00  0.00000000e+00  4.56749777e+00  3.30000000e+00
 7.73235279e-05  0.00000000e+00  0.00000000e+00  4.57202175e+00  3.30000000e+00
 7.73735279e-05  0.00000000e+00  0.00000000e+00  4.57644734e+00  3.30000000e+00
 7.74235279e-05  0.00000000e+00  0.00000000e+00  4.58077668e+00  3.30000000e+00
 7.74735279e-05  0.00000000e+00  0.00000000e+00  4.58501187e+00  3.30000000e+00
 7.75235279e-05  0.00000000e+00  0.00000000e+00  4.58915495e+00  3.30000000e+00
 7.75735279e-05  0.00000000e+00  0.00000000e+00  4.59320793e+00  3.30000000e+00
 7.76235279e-05  0.00000000e+00  0.00000000e+00  4.59717277e+00  3.30000000e+00
 7.76735279e-05  0.00000000e+00  0.00000000e+00  4.60105138e+00  3.30000000e+00
 7.77235279e-05  0.00000000e+00  0.00000000e+00  4.60484563e+00  3.30000000e+00
 7.77735279e-05  0.00000000e+00  0.00000000e+00  4.60855737e+00  3.30000000e+00
 7.78235279e-05  0.00000000e+00  0.00000000e+00  4.61218839e+00  3.30000000e+00
 7.78735279e-05  0.00000000e+00  0.00000000e+00  4.61574044e+00  3.30000000e+00
 7.79235279e-05  0.00000000e+00  0.00000000e+00  4.61921523e+00  3.30000000e+00
 7.79735279e-05  0.00000000e+00  0.00000000e+00  4.62261446e+00  3.30000000e+00
 7.80235279e-05  0.00000000e+00  0.00000000e+00  4.62593976e+00  3.30000000e+00
 7.80735279e-05  0.00000000e+00  0.00000000e+00  4.62919274e+00  3.30000000e+00
 7.81235279e-05  0.00000000e+00  0.00000000e+00  4.63237497e+00  3.30000000e+00
 7.81735279e-05  0.00000000e+00  0.00000000e+00  4.63548800e+00  3.30000000e+00
 7.82235279e-05  0.00000000e+00  0.00000000e+00  4.63853332e+00  3.30000000e+00
 7.82735279e-05  0.00000000e+00  0.00000000e+00  4.64151241e+00  3.30000000e+00
 7.83235279e-05  0.00000000e+00  0.00000000e+00  4.64442672e+00  3.30000000e+00
 7.83735279e-05  0.00000000e+00  0.00000000e+00  4.64727764e+00  3.30000000e+00
 7.84235279e-05  0.00000000e+00  0.00000000e+00  4.65006655e+00  3.30000000e+00
 7.84735279e-05  0.00000000e+00  0.00000000e+00  4.65279482e+00  3.30000000e+00
 7.85235279e-05  0.00000000e+00  0.00000000e+00  4.65546374e+00  3.30000000e+00
 7.85735279e-05  0.00000000e+00  0.00000000e+00  4.65807462e+00  3.30000000e+00
 7.86235279e-05  0.00000000e+00  0.00000000e+00  4.66062872e+00  3.30000000e+00
 7.86735279e-05  0.00000000e+00  0.00000000e+00  4.66312727e+00  3.30000000e+00
 7.87235279e-05  0.00000000e+00  0.00000000e+00  4.66557149e+00  3.30000000e+00
 7.87735279e-05  0.00000000e+00  0.00000000e+00  4.66796254e+00  3.30000000e+00
 7.88235279e-05  0.00000000e+00  0.00000000e+00  4.67030159e+00  3.30000000e+00
 7.88735279e-05  0.00000000e+00  0.00000000e+00  4.67258977e+00  3.30000000e+00
 7.89235279e-05  0.00000000e+00  0.00000000e+00  4.67482819e+00  3.30000000e+00
 7.89735279e-05  0.00000000e+00  0.00000000e+00  4.67701792e+00  3.30000000e+00
 7.90235279e-05  0.00000000e+00  0.00000000e+00  4.67916003e+00  3.30000000e+00
 7.90735279e-05  0.00000000e+00  0.00000000e+00  4.68125555e+00  3.30000000e+00
 7.91235279e-05  0.00000000e+00  0.00000000e+00  4.68330550e+00  3.30000000e+00
 7.91735279e-05  0.00000000e+00  0.00000000e+00  4.68531086e+00  3.30000000e+00
 7.92235279e-05  0.00000000e+00  0.00000000e+00  4.68727261e+00  3.30000000e+00
 7.92735279e-05  0.00000000e+00  0.00000000e+00  4.68919169e+00  3.30000000e+00
 7.93235279e-05  0.00000000e+00  0.00000000e+00  4.69106903e+00  3.30000000e+00
 7.93735279e-05  0.00000000e+00  0.00000000e+00  4.69290555e+00  3.30000000e+00
 7.94235279e-05  0.00000000e+00  0.00000000e+00  4.69470212e+00  3.30000000e+00
 7.94735279e-05  0.00000000e+00  0.00000000e+00  4.69645962e+00  3.30000000e+00
 7.95235279e-05  0.00000000e+00  0.00000000e+00  4.69817890e+00  3.30000000e+00
 7.95735279e-05  0.00000000e+00  0.00000000e+00  4.69986078e+00  3.30000000e+00
 7.96235279e-05  0.00000000e+00  0.00000000e+00  4.70150609e+00  3.30000000e+00
 7.96735279e-05  0.00000000e+00  0.00000000e+00  4.70311561e+00  3.30000000e+00
 7.97235279e-05  0.00000000e+00  0.00000000e+00  4.70469012e+00  3.30000000e+00
 7.97735279e-05  0.00000000e+00  0.00000000e+00  4.70623040e+00  3.30000000e+00
 7.98235279e-05  0.00000000e+00  0.00000000e+00  4.70773717e+00  3.30000000e+00
 7.98735279e-05  0.00000000e+00  0.00000000e+00  4.70921117e+00  3.30000000e+00
 7.99235279e-05  0.00000000e+00  0.00000000e+00  4.71065312e+00  3.30000000e+00
 7.99735279e-05  0.00000000e+00  0.00000000e+00  4.71206370e+00  3.30000000e+00
 8.00235279e-05  0.00000000e+00  0.00000000e+00  4.71344360e+00  3.30000000e+00
 8.00735279e-05  0.00000000e+00  0.00000000e+00  4.71479350e+00  3.30000000e+00
 8.01235279e-05  0.00000000e+00  0.00000000e+00  4.71611403e+00  3.30000000e+00
 8.01735279e-05  0.00000000e+00  0.00000000e+00  4.71740585e+00  3.30000000e+00
 8.02235279e-05  0.00000000e+00  0.00000000e+00  4.71866956e+00  3.30000000e+00
 8.02735279e-05  0.00000000e+00  0.00000000e+00  4.71990580e+00  3.30000000e+00
 8.03235279e-05  0.00000000e+00  0.00000000e+00  4.72111515e+00  3.30000000e+00
 8.03735279e-05  0.00000000e+00  0.00000000e+00  4.72229819e+00  3.30000000e+00
 8.04235279e-05  0.00000000e+00  0.00000000e+00  4.72345550e+00  3.30000000e+00
 8.04735279e-05  0.00000000e+00  0.00000000e+00  4.72458765e+00  3.30000000e+00
 8.05235279e-05  0.00000000e+00  0.00000000e+00  4.72569517e+00  3.30000000e+00
 8.05735279e-05  0.00000000e+00  0.00000000e+00  4.72677860e+00  3.30000000e+00
 8.06235279e-05  0.00000000e+00  0.00000000e+00  4.72783847e+00  3.30000000e+00
 8.06735279e-05  0.00000000e+00  0.00000000e+00  4.72887529e+00  3.30000000e+00
 8.07235279e-05  0.00000000e+00  0.00000000e+00  4.72988956e+00  3.30000000e+00
 8.07735279e-05  0.00000000e+00  0.00000000e+00  4.73088177e+00  3.30000000e+00
 8.08235279e-05  0.00000000e+00  0.00000000e+00  4.73185240e+00  3.30000000e+00
 8.08735279e-05  0.00000000e+00  0.00000000e+00  4.73280192e+00  3.30000000e+00
 8.09235279e-05  0.00000000e+00  0.00000000e+00  4.73373079e+00  3.30000000e+00
 8.09735279e-05  0.00000000e+00  0.00000000e+00  4.73463945e+00  3.30000000e+00
 8.10235279e-05  0.00000000e+00  0.00000000e+00  4.73552836e+00  3.30000000e+00
 8.10735279e-05  0.00000000e+00  0.00000000e+00  4.73639793e+00  3.30000000e+00
 8.11235279e-05  0.00000000e+00  0.00000000e+00  4.73724859e+00  3.30000000e+00
 8.11735279e-05  0.00000000e+00  0.00000000e+00  4.73808074e+00  3.30000000e+00
 8.12235279e-05  0.00000000e+00  0.00000000e+00  4.73889480e+00  3.30000000e+00
 8.12735279e-05  0.00000000e+00  0.00000000e+00  4.73969115e+00  3.30000000e+00
 8.13235279e-05  0.00000000e+00  0.00000000e+00  4.74047019e+00  3.30000000e+00
 8.13735279e-05  0.00000000e+00  0.00000000e+00  4.74123228e+00  3.30000000e+00
 8.14235279e-05  0.00000000e+00  0.00000000e+00  4.74197779e+00  3.30000000e+00
 8.14735279e-05  0.00000000e+00  0.00000000e+00  4.74270709e+00  3.30000000e+00
 8.15235279e-05  0.00000000e+00  0.00000000e+00  4.74342053e+00  3.30000000e+00
 8.15735279e-05  0.00000000e+00  0.00000000e+00  4.74411845e+00  3.30000000e+00
 8.16235279e-05  0.00000000e+00  0.00000000e+00  4.74480120e+00  3.30000000e+00
 8.16735279e-05  0.00000000e+00  0.00000000e+00  4.74546909e+00  3.30000000e+00
 8.17235279e-05  0.00000000e+00  0.00000000e+00  4.74612246e+00  3.30000000e+00
 8.17735279e-05  0.00000000e+00  0.00000000e+00  4.74676162e+00  3.30000000e+00
 8.18235279e-05  0.00000000e+00  0.00000000e+00  4.74738687e+00  3.30000000e+00
 8.18735279e-05  0.00000000e+00  0.00000000e+00  4.74799853e+00  3.30000000e+00
 8.19235279e-05  0.00000000e+00  0.00000000e+00  4.74859688e+00  3.30000000e+00
 8.19735279e-05  0.00000000e+00  0.00000000e+00  4.74918222e+00  3.30000000e+00
 8.20235279e-05  0.00000000e+00  0.00000000e+00  4.74975483e+00  3.30000000e+00
 8.20735279e-05  0.00000000e+00  0.00000000e+00  4.75031499e+00  3.30000000e+00
 8.21235279e-05  0.00000000e+00  0.00000000e+00  4.75086296e+00  3.30000000e+00
 8.21735279e-05  0.00000000e+00  0.00000000e+00  4.75139902e+00  3.30000000e+00
 8.22235279e-05  0.00000000e+00  0.00000000e+00  4.75192341e+00  3.30000000e+00
 8.22735279e-05  0.00000000e+00  0.00000000e+00  4.75243640e+00  3.30000000e+00
 8.23235279e-05  0.00000000e+00  0.00000000e+00  4.75293824e+00  3.30000000e+00
 8.23735279e-05  0.00000000e+00  0.00000000e+00  4.75342916e+00  3.30000000e+00
 8.24235279e-05  0.00000000e+00  0.00000000e+00  4.75390940e+00  3.30000000e+00
 8.24735279e-05  0.00000000e+00  0.00000000e+00  4.75437919e+00  3.30000000e+00
 8.25235279e-05  0.00000000e+00  0.00000000e+00  4.75483877e+00  3.30000000e+00
 8.25735279e-05  0.00000000e+00  0.00000000e+00  4.75528836e+00  3.30000000e+00
 8.26235279e-05  0.00000000e+00  0.00000000e+00  4.75572816e+00  3.30000000e+00
 8.26735279e-05  0.00000000e+00  0.00000000e+00  4.75615840e+00  3.30000000e+00
 8.27235279e-05  0.00000000e+00  0.00000000e+00  4.75657929e+00  3.30000000e+00
 8.27735279e-05  0.00000000e+00  0.00000000e+00  4.75699102e+00  3.30000000e+00
 8.28235279e-05  0.00000000e+00  0.00000000e+00  4.75739379e+00  3.30000000e+00
 8.28735279e-05  0.00000000e+00  0.00000000e+00  4.75778780e+00  3.30000000e+00
 8.29235279e-05  0.00000000e+00  0.00000000e+00  4.75817325e+00  3.30000000e+00
 8.29735279e-05  0.00000000e+00  0.00000000e+00  4.75855031e+00  3.30000000e+00
 8.30235279e-05  0.00000000e+00  0.00000000e+00  4.75891917e+00  3.30000000e+00
 8.30735279e-05  0.00000000e+00  0.00000000e+00  4.75928001e+00  3.30000000e+00
 8.31235279e-05  0.00000000e+00  0.00000000e+00  4.75963300e+00  3.30000000e+00
 8.31735279e-05  0.00000000e+00  0.00000000e+00  4.75997831e+00  3.30000000e+00
 8.32235279e-05  0.00000000e+00  0.00000000e+00  4.76031611e+00  3.30000000e+00
 8.32735279e-05  0.00000000e+00  0.00000000e+00  4.76064657e+00  3.30000000e+00
 8.33235279e-05  0.00000000e+00  0.00000000e+00  4.76096984e+00  3.30000000e+00
 8.33735279e-05  0.00000000e+00  0.00000000e+00  4.76128607e+00  3.30000000e+00
 8.34235279e-05  0.00000000e+00  0.00000000e+00  4.76159543e+00  3.30000000e+00
 8.34735279e-05  0.00000000e+00  0.00000000e+00  4.76189806e+00  3.30000000e+00
 8.35235279e-05  0.00000000e+00  0.00000000e+00  4.76219411e+00  3.30000000e+00
 8.35735279e-05  0.00000000e+00  0.00000000e+00  4.76248372e+00  3.30000000e+00
 8.36235279e-05  0.00000000e+00  0.00000000e+00  4.76276703e+00  3.30000000e+00
 8.36735279e-05  0.00000000e+00  0.00000000e+00  4.76304418e+00  3.30000000e+00
 8.37235279e-05  0.00000000e+00  0.00000000e+00  4.76331530e+00  3.30000000e+00
 8.37735279e-05  0.00000000e+00  0.00000000e+00  4.76358053e+00  3.30000000e+00
 8.38235279e-05  0.00000000e+00  0.00000000e+00  4.76383998e+00  3.30000000e+00
 8.38735279e-05  0.00000000e+00  0.00000000e+00  4.76409380e+00  3.30000000e+00
 8.39235279e-05  0.00000000e+00  0.00000000e+00  4.76434209e+00  3.30000000e+00
 8.39735279e-05  0.00000000e+00  0.00000000e+00  4.76458498e+00  3.30000000e+00
 8.40235279e-05  0.00000000e+00  0.00000000e+00  4.76482259e+00  3.30000000e+00
 8.40735279e-05  0.00000000e+00  0.00000000e+00  4.76505504e+00  3.30000000e+00
 8.41235279e-05  0.00000000e+00  0.00000000e+00  4.76528242e+00  3.30000000e+00
 8.41735279e-05  0.00000000e+00  0.00000000e+00  4.76550486e+00  3.30000000e+00
 8.42235279e-05  0.00000000e+00  0.00000000e+00  4.76572247e+00  3.30000000e+00
 8.42735279e-05  0.00000000e+00  0.00000000e+00  4.76593534e+00  3.30000000e+00
 8.43235279e-05  0.00000000e+00  0.00000000e+00  4.76614358e+00  3.30000000e+00
 8.43735279e-05  0.00000000e+00  0.00000000e+00  4.76634729e+00  3.30000000e+00
 8.44235279e-05  0.00000000e+00  0.00000000e+00  4.76654657e+00  3.30000000e+00
 8.44735279e-05  0.00000000e+00  0.00000000e+00  4.76674152e+00  3.30000000e+00
 8.45235279e-05  0.00000000e+00  0.00000000e+00  4.76693222e+00  3.30000000e+00
 8.45735279e-05  0.00000000e+00  0.00000000e+00  4.76711878e+00  3.30000000e+00
 8.46235279e-05  0.00000000e+00  0.00000000e+00  4.76730128e+00  3.30000000e+00
 8.46735279e-05  0.00000000e+00  0.00000000e+00  4.76747982e+00  3.30000000e+00
 8.47235279e-05  0.00000000e+00  0.00000000e+00  4.76765447e+00  3.30000000e+00
 8.47735279e-05  0.00000000e+00  0.00000000e+00  4.76782532e+00  3.30000000e+00
 8.48235279e-05  0.00000000e+00  0.00000000e+00  4.76799245e+00  3.30000000e+00
 8.48735279e-05  0.00000000e+00  0.00000000e+00  4.76815595e+00  3.30000000e+00
 8.49235279e-05  0.00000000e+00  0.00000000e+00  4.76831589e+00  3.30000000e+00
 8.49735279e-05  0.00000000e+00  0.00000000e+00  4.76847236e+00  3.30000000e+00
 8.50235279e-05  0.00000000e+00  0.00000000e+00  4.76862542e+00  3.30000000e+00
 8.50735279e-05  0.00000000e+00  0.00000000e+00  4.76877515e+00  3.30000000e+00
 8.51235279e-05  0.00000000e+00  0.00000000e+00  4.76892163e+00  3.30000000e+00
 8.51735279e-05  0.00000000e+00  0.00000000e+00  4.76906492e+00  3.30000000e+00
 8.52235279e-05  0.00000000e+00  0.00000000e+00  4.76920509e+00  3.30000000e+00
 8.52735279e-05  0.00000000e+00  0.00000000e+00  4.76934222e+00  3.30000000e+00
 8.53235279e-05  0.00000000e+00  0.00000000e+00  4.76947636e+00  3.30000000e+00
 8.53735279e-05  0.00000000e+00  0.00000000e+00  4.76960759e+00  3.30000000e+00
 8.54235279e-05  0.00000000e+00  0.00000000e+00  4.76973596e+00  3.30000000e+00
 8.54735279e-05  0.00000000e+00  0.00000000e+00  4.76986154e+00  3.30000000e+00
 8.55235279e-05  0.00000000e+00  0.00000000e+00  4.76998439e+00  3.30000000e+00
 8.55735279e-05  0.00000000e+00  0.00000000e+00  4.77010456e+00  3.30000000e+00
 8.56235279e-05  0.00000000e+00  0.00000000e+00  4.77022213e+00  3.30000000e+00
 8.56735279e-05  0.00000000e+00  0.00000000e+00  4.77033713e+00  3.30000000e+00
 8.57235279e-05  0.00000000e+00  0.00000000e+00  4.77044964e+00  3.30000000e+00
 8.57735279e-05  0.00000000e+00  0.00000000e+00  4.77055969e+00  3.30000000e+00
 8.58235279e-05  0.00000000e+00  0.00000000e+00  4.77066736e+00  3.30000000e+00
 8.58735279e-05  0.00000000e+00  0.00000000e+00  4.77077268e+00  3.30000000e+00
 8.59235279e-05  0.00000000e+00  0.00000000e+00  4.77087571e+00  3.30000000e+00
 8.59735279e-05  0.00000000e+00  0.00000000e+00  4.77097650e+00  3.30000000e+00
 8.60235279e-05  0.00000000e+00  0.00000000e+00  4.77107510e+00  3.30000000e+00
 8.60735279e-05  0.00000000e+00  0.00000000e+00  4.77117155e+00  3.30000000e+00
 8.61235279e-05  0.00000000e+00  0.00000000e+00  4.77126591e+00  3.30000000e+00
 8.61735279e-05  0.00000000e+00  0.00000000e+00  4.77135821e+00  3.30000000e+00
 8.62235279e-05  0.00000000e+00  0.00000000e+00  4.77144851e+00  3.30000000e+00
 8.62735279e-05  0.00000000e+00  0.00000000e+00  4.77153684e+00  3.30000000e+00
 8.63235279e-05  0.00000000e+00  0.00000000e+00  4.77162325e+00  3.30000000e+00
 8.63735279e-05  0.00000000e+00  0.00000000e+00  4.77170778e+00  3.30000000e+00
 8.64235279e-05  0.00000000e+00  0.00000000e+00  4.77179048e+00  3.30000000e+00
 8.64735279e-05  0.00000000e+00  0.00000000e+00  4.77187137e+00  3.30000000e+00
 8.65235279e-05  0.00000000e+00  0.00000000e+00  4.77195051e+00  3.30000000e+00
 8.65735279e-05  0.00000000e+00  0.00000000e+00  4.77202792e+00  3.30000000e+00
 8.66235279e-05  0.00000000e+00  0.00000000e+00  4.77210365e+00  3.30000000e+00
 8.66735279e-05  0.00000000e+00  0.00000000e+00  4.77217773e+00  3.30000000e+00
 8.67235279e-05  0.00000000e+00  0.00000000e+00  4.77225021e+00  3.30000000e+00
 8.67735279e-05  0.00000000e+00  0.00000000e+00  4.77232110e+00  3.30000000e+00
 8.68235279e-05  0.00000000e+00  0.00000000e+00  4.77239046e+00  3.30000000e+00
 8.68735279e-05  0.00000000e+00  0.00000000e+00  4.77245830e+00  3.30000000e+00
 8.69235279e-05  0.00000000e+00  0.00000000e+00  4.77252467e+00  3.30000000e+00
 8.69735279e-05  0.00000000e+00  0.00000000e+00  4.77258960e+00  3.30000000e+00
 8.70235279e-05  0.00000000e+00  0.00000000e+00  4.77265311e+00  3.30000000e+00
